CUST_ID,BALANCE,PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS
410,154.641707,1897.92,0,0.25,5,13500,5563.437084,248.700571
411,1322.057239,0,76.260896,0,0,6200,802.038512,291.307669
412,62.287137,1263.29,0,1,25,9500,1356.425369,179.894243
413,16.581535,200,0,0.125,2,1200,0,
414,4664.023286,340,3510.115735,0.083333,1,6000,2162.141639,2009.821743
415,318.03434,1277.58,0,1,20,7000,552.734714,173.336309
416,681.615445,4117.24,0,1,229,6000,4561.589382,199.730537
417,9335.31417,226.23,0,0.166667,5,15000,1885.239981,4980.192685
418,6404.955912,3970.8,0,1,64,7500,3879.252512,1868.983718
419,133.405494,1346.9,0,0.583333,14,8000,1369.437449,98.678839
420,1403.597712,1050.83,4083.515108,1,24,5000,4673.520993,982.544984
421,469.878834,1364.99,284.754535,0.5,7,2000,1849.10398,263.163209
422,1452.437463,0,114.918715,0,0,1500,331.670616,479.771774
423,3737.175713,0,3017.170336,0,0,4500,0,
424,6032.740391,7553.48,0,0.916667,85,13500,5377.338091,1365.123434
425,1692.755487,570.16,2817.05225,0.833333,20,9000,6124.31525,362.970189
426,3534.253718,566.28,3888.756412,0.5,17,4000,1298.823687,858.977427
427,654.574445,0,2819.60583,0,0,8000,422.878799,269.178995
428,1648.721384,0,39.646806,0,0,1800,357.836436,631.106468
429,6822.877573,137.34,4815.112874,0.083333,1,10000,1874.954894,1716.092764
430,8647.057641,0,5105.254316,0,0,10000,2052.533488,1886.223361
431,5055.582822,0,3435.737817,0,0,9000,6918.272206,1035.039239
432,4245.550244,332.82,6649.712062,1,25,5000,5810.994681,1284.011712
433,541.915572,1377.72,0,0.25,5,2500,182.177646,200.759856
434,4855.340797,0,1886.470361,0,0,6000,2996.735376,1855.766226
435,981.643409,0,1462.32354,0,0,1500,2008.971745,277.582819
436,7057.658848,360.7,6517.541812,0.083333,2,8000,5147.693822,2610.053885
437,4264.307261,222.64,249.298208,0.916667,11,4500,1017.241855,1225.908506
438,4503.390811,1634.74,94.837161,1,38,13000,1094.345336,1194.234398
439,969.294446,0,340.249539,0,0,1200,591.853821,204.676682
440,4479.115547,759.15,2493.111705,1,12,6000,994.500495,1384.111493
441,37.753941,243.36,0,0.083333,2,1800,546.417272,134.985783
442,7386.704481,0,10713.8746,0,0,10500,7566.577763,1943.431564
443,1265.805627,0,2820.528417,0,0,2500,1370.235544,373.893161
444,598.78776,519,0,0.818182,9,4500,621.255763,210.248259
445,3143.928913,3055.87,0,0.75,26,4500,2198.293667,784.387878
446,5580.530306,2470.4,1652.878895,0.5,19,9500,3340.041274,3024.949485
447,576.635957,1671.6,0,1,48,1800,1021.907217,179.585842
448,51.818382,903.36,0,0.25,6,15000,538.841222,41.302445
449,1036.595935,0,193.738137,0,0,1200,274.653536,327.072615
450,21.12921,229.5,0,0.5,7,3150,423.206638,157.471831
451,1534.969344,1476.19,0,1,23,2500,1493.919986,382.989143
452,4994.04832,2506.89,0,0.75,30,8500,1230.219396,1646.973276
453,4700.106602,2570,124.563782,0.75,40,4500,3259.958288,5620.295192
454,9601.071318,238.34,4809.11955,0.833333,5,15000,1194.510762,1206.257247
455,1207.888199,1342.36,1738.109478,0.875,27,4000,288.883026,312.026316
456,87.442862,786.32,0,0.636364,7,7500,881.284581,97.186371
457,123.394089,1450.68,0,1,20,6000,1583.421932,137.826186
458,395.052994,1239.46,0,0.666667,14,1500,401.217047,177.766827
459,1715.459275,96.75,19.141227,0.333333,7,1800,452.225512,411.612521
460,1492.039988,4106.15,734.816479,0.333333,50,12000,9678.173119,606.899183
461,636.669685,2022.38,0,0.916667,19,6000,939.306791,301.000749
462,223.772475,3654.08,0,1,32,2500,3301.334578,180.338402
463,1122.603377,883.73,0,0.833333,26,3000,632.062443,568.410749
464,805.131074,795.54,418.482499,1,20,1700,1804.065076,261.258072
465,869.001444,0,278.591282,0,0,1200,541.101815,286.374289
466,4458.055159,0,2806.959645,0,0,7500,1088.755323,1189.693931
467,2070.069187,1382.57,0,1,33,2400,1580.0815,466.772558
468,52.229659,565.5,101.137379,1,14,8500,2768.795805,199.803721
469,6426.639738,4462.86,4599.625146,1,103,11800,1793.043228,3101.01703
470,206.596865,1726.67,0,0.166667,4,6000,4804.383296,128.834658
471,5810.748774,217,12377.36037,0.166667,2,9000,10428.37611,1599.353926
472,3872.605467,0,1483.933054,0,0,4000,1067.405461,911.08543
473,2597.400267,1748.73,0,1,31,6500,2497.488126,1584.520204
474,1481.43247,0,149.36039,0,0,1800,586.426259,494.954634
475,1135.53683,50.98,0,0.333333,4,1200,320.592941,385.347014
476,3430.981532,378.04,0,0.166667,4,11300,4315.936534,4483.503862
477,4102.599015,1483.12,1992.715742,0.833333,30,5000,1357.36111,1919.690041
478,150.952465,6407.67,0,1,44,14500,3484.429075,108.937025
479,3170.537693,0,1161.103112,0,0,3500,547.23924,1111.251287
480,911.281862,70,0,0.083333,1,8500,566.292758,218.497636
481,45.753138,449.96,0,0.5,8,7000,1023.209164,127.78905
482,456.648662,3355.33,0,0.916667,27,6500,2087.871747,207.584121
483,198.035504,0,14371.78789,0,0,10000,14481.46544,19.492021
484,473.840442,0,818.124484,0,0,3000,142.286073,164.391437
485,285.813075,3220.09,0,1,24,15000,826.764555,212.075152
486,204.329381,6558.55,0,1,74,7000,5872.707939,169.703195
487,3690.177649,0,1328.643945,0,0,4000,1006.358943,1819.542692
488,327.445978,4305.05,0,1,38,9500,4030.061017,197.534405
489,6856.045926,262.1,3053.777459,0.166667,5,13000,1629.239381,1998.044046
490,155.644239,1626.83,0,0.75,17,13000,1924.101393,123.522314
491,4263.008734,3522.57,2485.845274,1,25,6000,1165.621928,1520.54755
492,10249.71178,0,2438.356719,0,0,18000,2662.365409,2539.198217
493,813.185305,8194.05,0,1,121,6000,7069.804042,216.277252
494,911.893997,1604.8,1302.014616,0.25,11,4500,191.366024,307.812023
495,3563.23692,709.9,779.264494,1,16,7000,826.576112,817.39586
496,12478.17286,174,3269.418821,0.25,3,14000,3251.190662,3872.099498
497,2061.27937,0,554.11523,0,0,4500,552.713988,585.776445
498,1556.376158,0,655.037683,0,0,1700,1076.722225,1206.741644
499,126.207012,913,0,0.416667,5,7500,1718.487894,140.181283
500,2516.753364,606.62,0,0.833333,14,2750,1043.617154,1342.522124
501,1199.942209,1447.01,49.912813,0.916667,19,2400,642.723723,457.255269
502,13479.28821,41050.4,0,0.833333,157,17000,36066.75068,15914.48462
503,80.062693,727.27,0,0.583333,11,20000,822.928249,206.656437
504,839.897907,1869.88,0,1,30,4000,999.235386,280.393252
505,128.175207,182.94,0,0.833333,10,5000,1391.649702,186.774371
506,47.6368,379.28,0,0.583333,7,2500,641.943628,156.644197
507,1529.206464,874.94,0,0.833333,18,1500,716.241063,1502.744095
508,2643.343414,26402.39,0,1,114,16500,24529.27662,534.032339
509,2924.757622,0,281.044645,0,0,3000,677.649435,1187.962476
510,5036.870531,1752.15,1072.351863,1,53,10300,1489.597574,1549.64691
511,32.042424,400.41,0,0.833333,11,4500,353.570259,132.13182
512,2549.128288,13771.63,0,1,83,14500,16826.42443,451.636081
513,3718.606699,1172.68,10372.8492,0.083333,7,9500,4820.842925,760.028047
514,4914.325665,1653.6,1442.395734,0.75,14,5000,3410.253378,3451.70216
515,1191.584153,4238.79,0,1,33,10500,3528.728592,287.515344
516,98.420888,907.37,0,1,12,10000,908.907467,184.723457
517,1534.891604,0,2614.626296,0,0,3000,304.984801,427.594038
518,675.117139,0,6523.780195,0,0,12500,0,
519,43.42718,569.34,0,1,19,16500,758.421856,163.044353
520,1874.601636,305.78,0,0.583333,14,1500,518.757481,19977.00572
521,15258.2259,529.3,4100.891579,0.5,10,19000,2051.14647,3905.740148
522,4497.213951,2001.19,0,1,30,4500,3058.768463,5067.863223
523,986.149218,0,2955.030338,0,0,3000,832.894753,706.541302
524,257.997181,1020.47,0,0.916667,27,6500,1099.15757,163.155119
525,4507.733288,4754.32,0,1,43,9500,1924.73689,957.077692
526,1117.635883,0,97.200877,0,0,1200,308.089987,361.250401
527,5083.397311,331.95,10384.82416,0.2,2,8000,4453.691497,1088.959964
528,3649.559565,1490,8824.695802,0.083333,1,12500,573.307364,747.486806
529,77.45581,558.28,0,0.916667,14,8000,601.746596,149.982513
530,1362.418281,1477.44,451.968387,1,10,1500,559.095981,1058.84479
531,189.12074,1051.1,0,0.833333,13,3000,1301.155857,168.227161
532,2374.663583,2242.26,228.465161,1,42,2850,2073.374513,874.422722
533,1112.070216,179.24,0,0.416667,7,4000,217.546584,368.652894
534,2569.379868,972.65,1390.367155,0.583333,15,5500,807.047622,590.361005
535,2883.906333,4620.34,0,1,21,7500,6476.333335,1090.368608
536,71.046063,1023.8,0,0.083333,2,20000,5872.895164,116.063003
537,3366.051663,6344.3,0,1,54,12000,2890.901993,694.340138
538,7190.047748,1549.61,3269.100834,0.666667,19,17500,1727.425472,1770.058766
539,68.039722,734.11,0,0.333333,6,5000,1537.307484,102.554198
540,5066.461251,2274.21,2854.551358,1,60,5000,5174.255034,6174.387335
541,2454.610005,1635.69,486.813976,1,33,3000,1442.488419,1113.097672
542,64.329876,627.03,0,0.25,8,6000,1513.704151,112.874987
543,1284.63314,55.5,5406.459348,0.083333,1,3000,3432.757202,421.385587
544,76.93561,277,0,0.333333,2,8500,814.605178,109.433095
545,950.563525,7479.95,0,0.818182,14,15000,7521.226078,319.437528
546,5178.179489,3937.59,0,1,54,9500,1248.498168,1143.849403
547,531.455619,6300.4,0,0.833333,21,16500,4924.941312,182.288774
548,263.6992,1856.64,0,1,12,1800,1591.559543,1991.577214
549,492.070146,4924.41,0,0.8,48,10500,3430.597877,149.408227
550,1034.660626,1308.11,234.602843,0.5,8,1500,236.764555,207.007715
551,11547.52001,49039.57,558.166886,1,101,22500,46930.59824,2974.069421
552,8997.488544,4604.72,1854.533843,0.916667,46,9000,4201.889848,7060.930982
553,9149.4096,227.8,5583.937965,0.333333,4,9500,6710.905443,6510.915661
554,1296.922119,2327.49,1873.271885,0.666667,18,6000,2322.412643,360.670758
555,1758.979585,1199,8552.910316,0.090909,1,6750,11634.38713,422.041626
556,194.493602,1174.76,0,1,41,4500,1280.294998,203.755356
557,3294.37955,0,2546.891416,0,0,4000,1084.059239,1228.291582
558,5404.202992,469,8005.22508,0.666667,4,7000,2676.467444,1468.475204
559,5484.800476,0,1239.217984,0,0,6000,2060.020446,1306.960035
560,181.463092,133.39,219.143859,0.25,3,2500,168.425788,169.473399
561,1311.732049,10700.63,0,0.916667,222,6000,9853.313787,280.014823
562,542.218074,0,1074.741949,0,0,1500,1328.855136,189.52525
563,1029.101022,49.1,0,0.25,3,1000,59.924534,8269.955787
564,1202.975648,11313.77,0,1,98,6000,10718.04224,281.611634
565,1095.379426,0,282.895246,0,0,1200,432.048813,256.494357
566,4546.766836,3525.37,0,1,66,15000,14083.96809,1442.933291
567,28.934197,258.74,0,0.666667,16,12000,502.486404,105.034384
568,3457.086184,2448.6,0,1,12,1700,227.514473,38512.12477
569,23.290641,293.99,0,0.5,6,12500,287.796655,93.027601
570,9559.783145,709,771.711794,0.3,3,10500,2447.227264,2042.09446
571,2154.175363,1628.07,0,0.333333,8,5000,654.505745,507.655831
572,2627.184835,0,3216.192328,0,0,3150,394.285767,10636.14839
573,2689.586312,0,2224.68646,0,0,7000,809.880619,663.360789
574,11.890862,165,0,0.083333,1,15000,0,
575,3452.538704,11681.64,0,1,141,10500,8145.713972,1198.614519
576,1068.031748,98.97,0,0.416667,5,2500,3594.989864,445.215577
577,7295.920263,0,721.214369,0,0,7500,1984.351035,3082.801095
578,7975.19143,1142.15,2652.115823,0.5,10,9000,2079.521171,2902.18515
579,1866.608592,1494.5,0,0.416667,8,8500,2031.589282,462.41515
580,259.467265,646.24,0,0.083333,1,10000,540.021578,183.086463
581,1298.191599,0,2052.835555,0,0,3500,3009.926784,505.965923
582,313.387813,3608.88,0,1,37,15000,2419.651857,182.527745
583,7088.358802,0,3118.050456,0,0,7500,4539.526102,2183.319473
584,4458.045588,0,2846.034435,0,0,5000,985.516901,1708.136351
585,2690.771926,12465.21,0,1,79,13000,9290.702248,653.194444
586,15244.74865,7823.74,2621.049473,1,62,19000,11123.40918,4467.520244
587,0.327199,24.64,0,0.083333,1,1800,45.640106,26.849523
588,2492.726282,27957.68,0,1,70,9000,27255.00752,537.372671
589,47.424621,372,0,0.333333,7,4000,662.401178,149.47264
590,4114.723127,1841.62,4004.273974,1,21,7500,7780.322889,950.496396
591,2450.031338,1678.07,0,1,33,6500,682.930065,512.073385
592,8781.831676,11674.64,0,1,93,16000,10377.3612,2372.97281
593,1642.024936,2094.38,0,0.416667,17,4500,576.699993,556.378998
594,2739.836747,0,2970.288928,0,0,3000,3418.06811,1384.882852
595,1946.447038,411.38,99.078081,0.25,5,2500,1403.266638,513.547978
596,9.962695,99.19,0,0.5,7,4000,209.014647,147.337498
597,394.269079,525,2003.827851,0.083333,1,2500,3747.367504,82.631551
598,5935.917803,1956.06,0,0.916667,48,11500,1553.147417,1338.082337
599,266.588825,1750.51,239.188373,1,31,3500,2103.253278,193.898848
600,917.732846,18.41,0,0.083333,1,1000,1407.291593,424.623595
601,3183.529482,386.12,3715.643596,0.636364,9,4000,4441.185925,752.309324
602,2071.736764,0,199.214973,0,0,2100,553.00439,570.229181
603,6980.581442,0,11549.11174,0,0,14500,1498.338478,1536.151742
604,724.261595,625.46,0,0.583333,10,7500,721.081023,234.277687
605,2469.665655,963.13,0,0.666667,16,7000,566.87028,639.521888
606,202.190447,2011.81,0,0.416667,8,2100,3144.544042,165.070133
607,6787.661776,99.5,7726.511679,0.833333,10,8000,1775.13958,2293.582697
608,107.298227,1084.09,0,0.666667,9,8000,1515.629124,152.094041
609,3946.876897,207,1546.727807,0.916667,11,8500,1494.101923,886.539252
610,1246.393805,1757.47,0,1,80,5000,1254.376139,309.542834
611,7155.328723,3837.59,14811.68818,1,52,9500,17739.94594,2500.582848
612,2147.939753,117.57,1022.23072,0.083333,2,8000,5441.876882,542.296729
613,32.612745,1223.41,0,1,25,6000,1222.343069,129.304142
614,5380.796813,1710.24,2292.800636,1,43,6000,1572.990843,3215.771919
615,3419.661676,11.06,1261.347779,0.083333,1,4000,745.984976,1243.56477
616,8900.194109,0,4849.693752,0,0,12000,2430.864139,2452.882838
617,837.950585,8273.18,0,1,53,7000,7883.621179,208.069929
618,2113.098241,619.93,1958.668173,1,24,4000,529.829894,508.775831
619,16.371699,190,0,0.2,3,4000,322.114468,139.674841
620,3774.063585,7680.08,0,1,64,11500,2529.085319,1256.196236
621,1088.031913,9734.63,0,1,194,8500,8571.945329,204.762568
622,2.175751,0,136.662804,0,0,3000,278.731912,56.686755
623,5248.392421,8403.17,3141.100688,0.833333,117,13000,8495.972927,1183.069705
624,9.581344,118.6,0,1,25,3300,117.780082,56.500841
625,3123.339488,11202.09,0,1,100,7500,8317.163283,887.495688
626,1670.928797,794.52,0,0.666667,16,1750,1083.625844,1196.302503
627,537.389322,1704.22,0,0.9,16,1500,679.888456,160.592311
628,1803.955439,1044.43,103.174612,0.666667,23,5000,1068.805913,518.001095
629,2394.126386,3651.59,2420.908491,1,111,4500,6925.337419,1646.768053
630,544.879717,6477.6,0,1,83,7500,6381.236136,235.661045
631,288.474257,1025.03,0,1,67,2800,1148.409463,183.177287
632,1434.097191,0,1866.841949,0,0,2400,2361.929133,390.202217
633,79.554406,472.71,0,0.083333,1,16000,563.830183,108.579632
634,2134.513436,733.35,5716.149236,0.818182,11,3000,6801.933334,1017.637027
635,4925.502001,3050.72,10901.29827,0.583333,16,11500,21320.89625,3913.712987
636,62.32157,601.35,0,0.416667,10,7000,704.075312,161.420141
637,1062.752143,0,496.76383,0,0,1200,720.3446,369.566083
638,5347.377116,0,9671.336737,0,0,10500,3239.303839,3614.801495
639,8.555864,0,75.612993,0,0,5000,74.218884,96.13968
640,164.649775,1764.86,0,1,21,10000,1768.463643,212.73674
641,299.765294,2352.2,0,0.916667,30,6500,2671.279796,185.468819
642,3725.636832,0,516.029064,0,0,4000,1221.274221,1537.255049
643,306.877248,3877.85,0,0.916667,29,12500,3639.443058,205.024983
644,14411.95798,5958.17,0,1,98,15000,7839.750264,8096.79502
645,1759.969888,5969.33,1777.022586,1,92,16500,7272.999505,445.131364
646,1482.235539,14604.87,0,1,219,15500,14462.63056,340.717801
647,6014.806806,433.63,2433.987199,0.25,5,7000,1534.75789,1663.455756
648,5619.157028,2790.76,0,1,36,14000,1778.284067,1355.651702
649,365.12275,571.32,4961.005282,0.5,3,4000,5308.488824,216.48223
650,1728.079372,0,1662.824051,0,0,1800,141.505315,10592.53719
651,1043.249828,281.25,1361.24762,1,9,1200,634.96657,965.13244
652,2571.925816,1701.9,1089.064313,1,55,3000,710.210734,684.951673
653,7760.5254,14332.92,0,1,152,16000,7116.531862,2117.186083
654,61.644247,490.6,0,0.272727,3,18000,1197.347043,131.19619
655,0,0,310.888779,0,0,9000,0,
656,1724.2041,8371.19,959.946429,1,87,3800,9582.782864,1805.370785
657,558.989996,4552.44,0,0.75,15,5000,5496.343824,173.931803
658,15.728894,202,0,0.166667,2,2000,200.169721,43.909196
659,3808.073463,6030.34,7279.880364,1,104,7000,17084.85192,2068.25205
660,28.394518,379.3,0,0.166667,6,2500,534.818301,28.994494
661,2515.968879,1877.24,0,0.166667,29,8500,4503.07943,810.909841
662,408.069031,3660.97,0,1,33,7500,4471.044825,188.409994
663,975.165854,2281.56,98.596565,0.916667,29,20000,2068.187388,243.235999
664,879.190921,45.65,1246.223848,0.083333,1,1200,1589.980022,439.870516
665,2331.38017,1919.66,0,0.916667,34,6000,6725.483653,609.161536
666,27.20711,685.08,0,0.583333,24,13000,798.047921,66.969941
667,1418.254924,362.13,0,1,19,1200,496.114334,15914.72154
668,1.979916,80,0,0.125,1,1500,0,
669,331.586253,3703.36,0,1,54,7500,3229.189675,195.370312
670,10359.45471,12650,2781.682203,0.25,10,10500,7566.470234,9170.428051
671,2144.477682,228.35,1908.662268,0.333333,7,4000,2520.722012,507.937007
672,2927.082849,0,3987.822594,0,0,4000,862.790575,1178.426048
673,654.747715,1969.24,0,0.916667,30,12000,2011.781378,219.067764
674,1162.770552,533.36,19.292323,0.666667,8,1200,632.227172,1395.576542
675,4094.433899,0,1618.325972,0,0,7500,1070.599052,1441.148962
676,278.142977,1901.94,0,1,34,4500,1624.241905,168.938924
677,5941.847384,0,744.138154,0,0,7000,1756.829998,2166.204489
678,983.339069,5601.54,36.336457,1,182,7500,4807.552996,207.134142
679,820.05973,162.56,0,0.5,6,1000,215.685296,7281.645049
680,7025.757291,66.32,8733.135566,0.083333,1,9000,9547.622542,2385.432813
681,1.411754,19.9,0,0.2,2,6500,49.622958,48.782575
682,5656.069801,362.36,7240.433194,0.25,2,8000,683.421497,2036.877611
683,2705.591995,818.02,2758.007287,1,14,3000,4055.34116,1002.627519
684,235.294264,1286.2,0,1,24,4000,1272.434565,218.00803
685,3472.806962,1800,2642.846513,1,12,6000,2214.368263,4093.868044
686,2892.138807,0,129.381701,0,0,3000,666.956678,1066.060177
687,145.973232,1131.08,0,0.583333,25,18000,1317.549381,481.452747
688,1943.792266,83.35,0,0.142857,1,4000,290.353132,276.463002
689,2119.537904,342.07,0,0.583333,11,3000,3505.371815,894.910352
690,233.395491,2025,385.62779,0.75,21,6000,2420.445403,118.312302
691,318.186198,3548.64,0,1,51,20000,3908.960912,199.621137
692,448.190189,1687.29,0,0.5,8,11500,1464.000198,261.032083
693,908.354652,231.35,944.183414,1,7,1000,161.97536,930.115009
694,546.844163,2427.26,0,1,30,5000,1747.703784,176.211823
695,763.327047,579.28,727.52546,0.5,13,1200,635.871404,220.685812
696,1495.801569,420.03,0,1,16,6600,1283.885302,389.191998
697,7006.751866,328.92,9497.696525,0.166667,2,10000,659.559695,1400.681628
698,4414.952906,419.64,0,1,12,4200,467.204852,24302.09819
699,255.052529,3267.03,0,1,101,6000,2841.850383,173.710118
700,1167.045536,294.13,0,0.916667,12,1500,686.376349,266.50397
701,3063.017462,0,3550.209696,0,0,5500,757.537513,891.059927
702,1546.216153,0,2196.107878,0,0,3000,247.706733,310.58347
703,999.392635,0,2368.248319,0,0,1500,1724.178215,301.346806
704,3386.99251,171.92,0,0.416667,5,4500,907.867126,912.269822
705,963.572006,2210.97,0,1,50,9500,2946.752322,345.15359
706,454.580913,1229.57,0,0.416667,16,2700,1125.497981,192.979922
707,2572.508325,64,248.690762,0.083333,1,2800,373.433094,3945.38539
708,2596.59993,0,1700.074178,0,0,3000,1794.421173,936.618592
709,13763.47358,9670.84,1896.204934,1,88,17500,24199.11108,3039.137305
710,1861.026633,7446.18,2817.03397,1,82,10000,10274.93122,528.241518
711,5422.456378,0,9972.234861,0,0,14000,1661.693077,1949.814235
712,838.616485,375.57,99.587515,0.25,3,6000,779.057364,179.42685
713,446.735142,5228.36,0,1,71,3000,4843.737867,177.051156
714,88.823762,291.65,0,0.75,10,8000,341.378477,209.317582
715,821.916526,1386.4,0,0.285714,3,1500,238.348011,154.555561
716,3714.539663,1307.16,4245.840374,1,24,5000,1529.771263,1212.951385
717,7811.234174,0,6372.109273,0,0,16000,2322.058763,1831.024986
718,1024.761905,77.99,0,0.166667,2,1200,555.23373,303.743033
719,2386.932058,861.79,457.699229,0.333333,7,6000,6532.686986,634.388953
720,15.492415,65,0,0.083333,1,3000,19.221233,67.643963
721,2643.876192,798.34,3206.809796,0.5,19,4500,728.056878,769.627647
722,4881.822347,0,223.953042,0,0,8500,1227.062915,1208.463027
723,1855.212121,32.22,37.743145,0.083333,1,2000,349.584645,695.503633
